run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	read_count	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title	bam_ftp
ERR688361	SAMEA3136703	ERX633362	PRJEB7774	408170	human gut metagenome	803265	70925800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688361/ERR688361.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688361/31030_SZAXPI021937-109.clean.single.rmhost.fq.gz	69057912	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688361	31030	Stool sample from advanced adenoma	
ERR710429	SAMEA3178939	ERX654651	PRJEB7774	408170	human gut metagenome	20376523	1724761970;1773187876	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710429/ERR710429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710429/ERR710429_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710429/532802_RSZAXPI000652-19.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710429/532802_RSZAXPI000652-19.clean.pair.rmhost.2.fq.gz	3026181848	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710429	532802	Stool sample from controls	
ERR688366	SAMEA3136769	ERX633367	PRJEB7774	408170	human gut metagenome	932348	83369745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688366/ERR688366.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688366/31159_SZAXPI021669-24.clean.single.rmhost.fq.gz	80883883	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688366	31159	Stool sample from carcinoma	
ERR710431	SAMEA3178941	ERX654653	PRJEB7774	408170	human gut metagenome	20792951	1749200118;1800803558	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710431/ERR710431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710431/ERR710431_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710431/532832_RSZAXPI000654-21.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710431/532832_RSZAXPI000654-21.clean.pair.rmhost.2.fq.gz	3057951134	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710431	532832	Stool sample from advanced adenoma	
ERR688372	SAMEA3136714	ERX633373	PRJEB7774	408170	human gut metagenome	819620	72243858	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688372/ERR688372.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688372/31233_SZAXPI021947-169.clean.single.rmhost.fq.gz	70362884	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688372	31233	Stool sample from advanced adenoma	
ERR688377	SAMEA3136707	ERX633378	PRJEB7774	408170	human gut metagenome	803052	71473398	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688377/ERR688377.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688377/31275_SZAXPI021941-129.clean.single.rmhost.fq.gz	69425812	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688377	31275	Stool sample from advanced adenoma	
ERR688379	SAMEA3136704	ERX633380	PRJEB7774	408170	human gut metagenome	799388	71230424	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688379/ERR688379.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688379/31282_SZAXPI021938-111.clean.single.rmhost.fq.gz	69066945	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688379	31282	Stool sample from advanced adenoma	
ERR688381	SAMEA3136644	ERX633382	PRJEB7774	408170	human gut metagenome	1239365	108876107	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688381/ERR688381.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688381/31300_SZAXPI022049-109.clean.single.rmhost.fq.gz	106417176	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688381	31300	Stool sample from controls	
ERR688385	SAMEA3136665	ERX633386	PRJEB7774	408170	human gut metagenome	989504	85271017	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688385/ERR688385.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688385/31343_SZAXPI022069-37.clean.single.rmhost.fq.gz	83378156	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688385	31343	Stool sample from controls	
ERR688388	SAMEA3136656	ERX633389	PRJEB7774	408170	human gut metagenome	1000629	89551668	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688388/ERR688388.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688388/31379_SZAXPI022061-17.clean.single.rmhost.fq.gz	86583935	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688388	31379	Stool sample from controls	
ERR688396	SAMEA3136668	ERX633397	PRJEB7774	408170	human gut metagenome	796421	72390775	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688396/ERR688396.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688396/31450_SZAXPI021674-45.clean.single.rmhost.fq.gz	69467141	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688396	31450	Stool sample from controls	
ERR688401	SAMEA3136766	ERX633402	PRJEB7774	408170	human gut metagenome	1249111	109512557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688401/ERR688401.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688401/31493_SZAXPI021643-87.clean.single.rmhost.fq.gz	106392453	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688401	31493	Stool sample from carcinoma	
ERR688402	SAMEA3136692	ERX633403	PRJEB7774	408170	human gut metagenome	1483092	130130509	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688402/ERR688402.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688402/31501_SZAXPI021927-47.clean.single.rmhost.fq.gz	126404845	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688402	31501	Stool sample from advanced adenoma	
ERR688403	SAMEA3136662	ERX633404	PRJEB7774	408170	human gut metagenome	923475	79350453	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688403/ERR688403.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688403/31512_SZAXPI022066-32.clean.single.rmhost.fq.gz	77978432	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688403	31512	Stool sample from controls	
ERR688410	SAMEA3136679	ERX633411	PRJEB7774	408170	human gut metagenome	1120976	99926860	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688410/ERR688410.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688410/31637_SZAXPI022082-24.clean.single.rmhost.fq.gz	97291944	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688410	31637	Stool sample from controls	
ERR688412	SAMEA3136632	ERX633413	PRJEB7774	408170	human gut metagenome	974418	84529896	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688412/ERR688412.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688412/31700_SZAXPI021963-47.clean.single.rmhost.fq.gz	82129061	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688412	31700	Stool sample from controls	
ERR688414	SAMEA3136677	ERX633415	PRJEB7774	408170	human gut metagenome	1831666	159063765	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688414/ERR688414.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688414/31711_SZAXPI022063-23.clean.single.rmhost.fq.gz	154822740	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688414	31711	Stool sample from controls	
ERR688421	SAMEA3136737	ERX633422	PRJEB7774	408170	human gut metagenome	632227	53880766	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688421/ERR688421.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688421/31865_SZAXPI021667-39.clean.single.rmhost.fq.gz	52546046	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688421	31865	Stool sample from carcinoma	
ERR688423	SAMEA3136734	ERX633424	PRJEB7774	408170	human gut metagenome	953760	84996975	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688423/ERR688423.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688423/31868_SZAXPI021666-33.clean.single.rmhost.fq.gz	82473599	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688423	31868	Stool sample from carcinoma	
ERR688424	SAMEA3136758	ERX633425	PRJEB7774	408170	human gut metagenome	864213	78710816	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688424/ERR688424.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688424/31870_SZAXPI021693-158.clean.single.rmhost.fq.gz	76128478	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688424	31870	Stool sample from carcinoma	
ERR688426	SAMEA3136742	ERX633427	PRJEB7774	408170	human gut metagenome	995090	89763302	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688426/ERR688426.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688426/31872_SZAXPI021644-88.clean.single.rmhost.fq.gz	86231548	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688426	31872	Stool sample from carcinoma	
ERR688428	SAMEA3136727	ERX633429	PRJEB7774	408170	human gut metagenome	1151888	101637170	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688428/ERR688428.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688428/31874_SZAXPI021632-21.clean.single.rmhost.fq.gz	98325279	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688428	31874	Stool sample from carcinoma	
ERR688439	SAMEA3136705	ERX633440	PRJEB7774	408170	human gut metagenome	702420	62355183	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688439/ERR688439.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688439/530028_SZAXPI021939-113.clean.single.rmhost.fq.gz	60361214	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688439	530028	Stool sample from advanced adenoma	
ERR688440	SAMEA3136687	ERX633441	PRJEB7774	408170	human gut metagenome	692473	59715926	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688440/ERR688440.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688440/530002_SZAXPI021723-33.clean.single.rmhost.fq.gz	58324105	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688440	530002	Stool sample from advanced adenoma	
ERR688442	SAMEA3136721	ERX633443	PRJEB7774	408170	human gut metagenome	1303279	113989090	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688442/ERR688442.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688442/530041_SZAXPI021954-25.clean.single.rmhost.fq.gz	110695345	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688442	530041	Stool sample from advanced adenoma	
ERR688445	SAMEA3136698	ERX633446	PRJEB7774	408170	human gut metagenome	1264383	112983883	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688445/ERR688445.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688445/530054_SZAXPI021932-90.clean.single.rmhost.fq.gz	109740218	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688445	530054	Stool sample from advanced adenoma	
ERR688446	SAMEA3136675	ERX633447	PRJEB7774	408170	human gut metagenome	707032	63057136	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688446/ERR688446.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688446/530055_SZAXPI022078-93.clean.single.rmhost.fq.gz	60872576	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688446	530055	Stool sample from controls	
ERR688449	SAMEA3136651	ERX633450	PRJEB7774	408170	human gut metagenome	1236343	108864582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688449/ERR688449.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688449/530119_SZAXPI022056-142.clean.single.rmhost.fq.gz	106118861	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688449	530119	Stool sample from controls	
ERR688451	SAMEA3136636	ERX633452	PRJEB7774	408170	human gut metagenome	1050429	96767329	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688451/ERR688451.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688451/530154_SZAXPI021967-88.clean.single.rmhost.fq.gz	92958476	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688451	530154	Stool sample from controls	
ERR688452	SAMEA3136655	ERX633453	PRJEB7774	408170	human gut metagenome	955704	85663979	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688452/ERR688452.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688452/530163_SZAXPI022060-16.clean.single.rmhost.fq.gz	83221418	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688452	530163	Stool sample from controls	
ERR688459	SAMEA3136640	ERX633460	PRJEB7774	408170	human gut metagenome	947863	83662765	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688459/ERR688459.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688459/530227_SZAXPI022045-94.clean.single.rmhost.fq.gz	81649648	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688459	530227	Stool sample from controls	
ERR688461	SAMEA3136672	ERX633462	PRJEB7774	408170	human gut metagenome	956538	84324247	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688461/ERR688461.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688461/530258_SZAXPI022074-87.clean.single.rmhost.fq.gz	82313510	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688461	530258	Stool sample from controls	
ERR688464	SAMEA3136694	ERX633465	PRJEB7774	408170	human gut metagenome	2041660	180357697	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688464/ERR688464.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688464/530297_SZAXPI021928-84.clean.single.rmhost.fq.gz	174663106	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688464	530297	Stool sample from advanced adenoma	
ERR688466	SAMEA3136719	ERX633467	PRJEB7774	408170	human gut metagenome	1004165	88563265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688466/ERR688466.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688466/530323_SZAXPI021952-23.clean.single.rmhost.fq.gz	85943759	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688466	530323	Stool sample from advanced adenoma	
ERR688468	SAMEA3136720	ERX633469	PRJEB7774	408170	human gut metagenome	948586	84086112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688468/ERR688468.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688468/530348_SZAXPI021953-24.clean.single.rmhost.fq.gz	81788518	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688468	530348	Stool sample from advanced adenoma	
ERR688470	SAMEA3136643	ERX633471	PRJEB7774	408170	human gut metagenome	797017	69921061	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688470/ERR688470.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688470/530368_SZAXPI022048-108.clean.single.rmhost.fq.gz	67885590	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688470	530368	Stool sample from controls	
ERR688473	SAMEA3136715	ERX633474	PRJEB7774	408170	human gut metagenome	932313	83317126	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688473/ERR688473.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688473/530398_SZAXPI021948-16.clean.single.rmhost.fq.gz	80947695	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688473	530398	Stool sample from advanced adenoma	
ERR688484	SAMEA3136690	ERX633485	PRJEB7774	408170	human gut metagenome	974815	84183085	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688484/ERR688484.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688484/530756_SZAXPI022085-39.clean.single.rmhost.fq.gz	82413121	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688484	530756	Stool sample from advanced adenoma	
ERR688485	SAMEA3136723	ERX633486	PRJEB7774	408170	human gut metagenome	1103483	97030856	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688485/ERR688485.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688485/530840_SZAXPI021934-94.clean.single.rmhost.fq.gz	94506284	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688485	530840	Stool sample from advanced adenoma	
ERR688488	SAMEA3136759	ERX633489	PRJEB7774	408170	human gut metagenome	805331	73175843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688488/ERR688488.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688488/531128_SZAXPI021689-166.clean.single.rmhost.fq.gz	70405882	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688488	531128	Stool sample from carcinoma	
ERR688490	SAMEA3136757	ERX633491	PRJEB7774	408170	human gut metagenome	800302	73577694	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688490/ERR688490.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688490/531248_SZAXPI021692-142.clean.single.rmhost.fq.gz	70653085	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688490	531248	Stool sample from carcinoma	
ERR688493	SAMEA3136730	ERX633494	PRJEB7774	408170	human gut metagenome	1109449	98097834	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688493/ERR688493.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688493/531281_SZAXPI021665-25.clean.single.rmhost.fq.gz	94894959	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688493	531281	Stool sample from carcinoma	
ERR688495	SAMEA3136764	ERX633496	PRJEB7774	408170	human gut metagenome	993916	90760271	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688495/ERR688495.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688495/531352_SZAXPI021718-21.clean.single.rmhost.fq.gz	87069869	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688495	531352	Stool sample from carcinoma	
ERR688496	SAMEA3136735	ERX633497	PRJEB7774	408170	human gut metagenome	780956	68280853	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688496/ERR688496.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688496/531361_SZAXPI021636-36.clean.single.rmhost.fq.gz	66454697	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688496	531361	Stool sample from carcinoma	
ERR688499	SAMEA3136669	ERX633500	PRJEB7774	408170	human gut metagenome	1105483	97006450	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688499/ERR688499.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688499/531414_SZAXPI022072-47.clean.single.rmhost.fq.gz	94056841	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688499	531414	Stool sample from controls	
ERR688501	SAMEA3136647	ERX633502	PRJEB7774	408170	human gut metagenome	678781	61803519	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688501/ERR688501.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688501/531424_SZAXPI021673-123.clean.single.rmhost.fq.gz	59312212	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688501	531424	Stool sample from controls	
ERR688504	SAMEA3136736	ERX633505	PRJEB7774	408170	human gut metagenome	775100	67854816	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688504/ERR688504.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688504/531775_SZAXPI021637-37.clean.single.rmhost.fq.gz	65698359	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688504	531775	Stool sample from carcinoma	
ERR688508	SAMEA3136703	ERX633509	PRJEB7774	408170	human gut metagenome	24748494	2064431103;2127344486	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688508/ERR688508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688508/ERR688508_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688508/31030_SZAXPI021937-109.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688508/31030_SZAXPI021937-109.clean.pair.rmhost.2.fq.gz	3629368131	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688508	31030	Stool sample from advanced adenoma	
ERR688513	SAMEA3136769	ERX633514	PRJEB7774	408170	human gut metagenome	26382550	2315003662;2384192053	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688513/ERR688513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688513/ERR688513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688513/31159_SZAXPI021669-24.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688513/31159_SZAXPI021669-24.clean.pair.rmhost.2.fq.gz	4078283465	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688513	31159	Stool sample from carcinoma	
ERR688515	SAMEA3136751	ERX633516	PRJEB7774	408170	human gut metagenome	25837477	2261496692;2341277168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688515/ERR688515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688515/ERR688515_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688515/31188_SZAXPI021653-113.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688515/31188_SZAXPI021653-113.clean.pair.rmhost.2.fq.gz	3990515715	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688515	31188	Stool sample from carcinoma	
ERR688516	SAMEA3136634	ERX633517	PRJEB7774	408170	human gut metagenome	21177564	1755096747;1787553174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688516/ERR688516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688516/ERR688516_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688516/31219_SZAXPI021965-84.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688516/31219_SZAXPI021965-84.clean.pair.rmhost.2.fq.gz	3072277006	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688516	31219	Stool sample from controls	
ERR688518	SAMEA3136674	ERX633519	PRJEB7774	408170	human gut metagenome	24213175	2005897271;2090488898	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688518/ERR688518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688518/ERR688518_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688518/31232_SZAXPI022077-90.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688518/31232_SZAXPI022077-90.clean.pair.rmhost.2.fq.gz	3556928755	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688518	31232	Stool sample from controls	
ERR688520	SAMEA3136663	ERX633521	PRJEB7774	408170	human gut metagenome	22844950	1832354766;1916860847	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688520/ERR688520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688520/ERR688520_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688520/31236_SZAXPI022067-33.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688520/31236_SZAXPI022067-33.clean.pair.rmhost.2.fq.gz	3266047539	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688520	31236	Stool sample from controls	
ERR688521	SAMEA3136747	ERX633522	PRJEB7774	408170	human gut metagenome	26617685	2328186941;2417539723	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688521/ERR688521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688521/ERR688521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688521/31237_SZAXPI021649-102.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688521/31237_SZAXPI021649-102.clean.pair.rmhost.2.fq.gz	4114658808	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688521	31237	Stool sample from carcinoma	
ERR688524	SAMEA3136707	ERX633525	PRJEB7774	408170	human gut metagenome	21724739	1826781858;1816738250	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688524/ERR688524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688524/ERR688524_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688524/31275_SZAXPI021941-129.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688524/31275_SZAXPI021941-129.clean.pair.rmhost.2.fq.gz	3157288036	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688524	31275	Stool sample from advanced adenoma	
ERR688525	SAMEA3136743	ERX633526	PRJEB7774	408170	human gut metagenome	23424383	1997251951;2076883816	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688525/ERR688525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688525/ERR688525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688525/31276_SZAXPI021668-89.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688525/31276_SZAXPI021668-89.clean.pair.rmhost.2.fq.gz	3527544874	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688525	31276	Stool sample from carcinoma	
ERR688529	SAMEA3136654	ERX633530	PRJEB7774	408170	human gut metagenome	28854500	2452594417;2531563192	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688529/ERR688529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688529/ERR688529_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688529/31328_SZAXPI022059-169.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688529/31328_SZAXPI022059-169.clean.pair.rmhost.2.fq.gz	4332871837	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688529	31328	Stool sample from controls	
