run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	read_count	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title	bam_ftp
ERR1776671	SAMEA40158418	ERX1841664	PRJEB18780	1879010	Bacillota bacterium	27040	2779507;3501247	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776671/ERR1776671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776671/ERR1776671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776671/S132_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776671/S132_b_16S_R2.fastq.gz	7787543	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776671	S132_b_16S	CICRA	
ERR1776672	SAMEA40159168	ERX1841665	PRJEB18780	1879010	Bacillota bacterium	41742	4850856;5927630	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776672/ERR1776672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776672/ERR1776672_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776672/S133_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776672/S133_a_16S_R2.fastq.gz	12922505	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776672	S133_a_16S	CICRA	
ERR1776675	SAMEA40162168	ERX1841668	PRJEB18780	1879010	Bacillota bacterium	61092	6460614;8013086	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776675/ERR1776675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776675/ERR1776675_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776675/S134_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776675/S134_b_16S_R2.fastq.gz	17677632	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776675	S134_b_16S	CICRA	
ERR1776676	SAMEA40162918	ERX1841669	PRJEB18780	1879010	Bacillota bacterium	18509	2112704;2648255	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776676/ERR1776676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776676/ERR1776676_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776676/S135_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776676/S135_a_16S_R2.fastq.gz	5844605	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776676	S135_a_16S	CICRA	
ERR1776677	SAMEA40163668	ERX1841670	PRJEB18780	1879010	Bacillota bacterium	38625	4252231;5034959	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776677/ERR1776677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776677/ERR1776677_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776677/S135_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776677/S135_b_16S_R2.fastq.gz	11157733	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776677	S135_b_16S	CICRA	
ERR1776693	SAMEA40176418	ERX1841686	PRJEB18780	1879010	Bacillota bacterium	1975	238138;294996	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776693/ERR1776693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776693/ERR1776693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776693/S141_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776693/S141_a_16S_R2.fastq.gz	698218	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776693	S141_a_16S	CICRA	
ERR1776695	SAMEA40177918	ERX1841688	PRJEB18780	1879010	Bacillota bacterium	7512	958105;1115558	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776695/ERR1776695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776695/ERR1776695_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776695/S141_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776695/S141_c_16S_R2.fastq.gz	2307250	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776695	S141_c_16S	CICRA	
ERR1776149	SAMEA39942418	ERX1841142	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776149/S30_a_WGS.fasta.gz			S30_a_WGS	CICRA	
ERR1776697	SAMEA40180168	ERX1841690	PRJEB18780	1879010	Bacillota bacterium	16358	2034672;2319192	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776697/ERR1776697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776697/ERR1776697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776697/S142_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776697/S142_b_16S_R2.fastq.gz	4807453	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776697	S142_b_16S	CICRA	
ERR1776699	SAMEA40181668	ERX1841692	PRJEB18780	1879010	Bacillota bacterium	63465	7798473;9695011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776699/ERR1776699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776699/ERR1776699_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776699/S143_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776699/S143_a_16S_R2.fastq.gz	19991425	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776699	S143_a_16S	CICRA	
ERR1776700	SAMEA40182418	ERX1841693	PRJEB18780	1879010	Bacillota bacterium	129544	14387982;17215288	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776700/ERR1776700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776700/ERR1776700_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776700/S143_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776700/S143_b_16S_R2.fastq.gz	37385987	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776700	S143_b_16S	CICRA	
ERR1776701	SAMEA40183168	ERX1841694	PRJEB18780	1879010	Bacillota bacterium	35699	4224936;5350172	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776701/ERR1776701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776701/ERR1776701_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776701/S144_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776701/S144_a_16S_R2.fastq.gz	11260841	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776701	S144_a_16S	CICRA	
ERR1776150	SAMEA39944668	ERX1841143	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776150/S31_a_WGS.fasta.gz			S31_a_WGS	CICRA	
ERR1776706	SAMEA40187668	ERX1841699	PRJEB18780	1879010	Bacillota bacterium	2563	316442;391443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776706/ERR1776706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776706/ERR1776706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776706/S146_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776706/S146_a_16S_R2.fastq.gz	899554	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776706	S146_a_16S	CICRA	
ERR1776154	SAMEA39955918	ERX1841147	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776154/S35_a_WGS.fasta.gz			S35_a_WGS	CICRA	
ERR1776155	SAMEA39958168	ERX1841148	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776155/S36_a_WGS.fasta.gz			S36_a_WGS	CICRA	
ERR1776105	SAMEA40130668	ERX1841098	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776105/S117_a_WGS.fasta.gz			S117_a_WGS	CICRA	
ERR1776157	SAMEA39968668	ERX1841150	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776157/S43_a_WGS.fasta.gz			S43_a_WGS	CICRA	
ERR1776106	SAMEA40134418	ERX1841099	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776106/S119_a_WGS.fasta.gz			S119_a_WGS	CICRA	
ERR1776158	SAMEA39973918	ERX1841151	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776158/S45_a_WGS.fasta.gz			S45_a_WGS	CICRA	
ERR1776108	SAMEA40153918	ERX1841101	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776108/S130_a_WGS.fasta.gz			S130_a_WGS	CICRA	
ERR1776111	SAMEA40169668	ERX1841104	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776111/S138_a_WGS.fasta.gz			S138_a_WGS	CICRA	
ERR1776161	SAMEA39981418	ERX1841154	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776161/S48_a_WGS.fasta.gz			S48_a_WGS	CICRA	
ERR1776114	SAMEA40174918	ERX1841107	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776114/S140_a_WGS.fasta.gz			S140_a_WGS	CICRA	
ERR1776115	SAMEA40179418	ERX1841108	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776115/S142_a_WGS.fasta.gz			S142_a_WGS	CICRA	
ERR1776117	SAMEA40188418	ERX1841110	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776117/S146_a_WGS.fasta.gz			S146_a_WGS	CICRA	
ERR1776118	SAMEA40193668	ERX1841111	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776118/S148_a_WGS.fasta.gz			S148_a_WGS	CICRA	
ERR1776162	SAMEA39983668	ERX1841155	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776162/S49_a_WGS.fasta.gz			S49_a_WGS	CICRA	
ERR1776120	SAMEA39907918	ERX1841113	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776120/S14_a_WGS.fasta.gz			S14_a_WGS	CICRA	
ERR1776707	SAMEA40189168	ERX1841700	PRJEB18780	1879010	Bacillota bacterium	4810	522531;607743	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776707/ERR1776707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776707/ERR1776707_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776707/S146_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776707/S146_b_16S_R2.fastq.gz	1468399	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776707	S146_b_16S	CICRA	
ERR1776121	SAMEA40199668	ERX1841114	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776121/S150_a_WGS.fasta.gz			S150_a_WGS	CICRA	
ERR1776165	SAMEA39988168	ERX1841158	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776165/S51_a_WGS.fasta.gz			S51_a_WGS	CICRA	
ERR1776708	SAMEA40189918	ERX1841701	PRJEB18780	1879010	Bacillota bacterium	18619	2354372;2745696	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776708/ERR1776708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776708/ERR1776708_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776708/S146_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776708/S146_c_16S_R2.fastq.gz	5592580	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776708	S146_c_16S	CICRA	
ERR1776711	SAMEA40192168	ERX1841704	PRJEB18780	1879010	Bacillota bacterium	15491	1934285;2270436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776711/ERR1776711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776711/ERR1776711_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776711/S147_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776711/S147_c_16S_R2.fastq.gz	4672498	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776711	S147_c_16S	CICRA	
ERR1776124	SAMEA40207918	ERX1841117	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776124/S153_a_WGS.fasta.gz			S153_a_WGS	CICRA	
ERR1776166	SAMEA39990418	ERX1841159	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776166/S52_a_WGS.fasta.gz			S52_a_WGS	CICRA	
ERR1776712	SAMEA40192918	ERX1841705	PRJEB18780	1879010	Bacillota bacterium	3523	473271;562157	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776712/ERR1776712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776712/ERR1776712_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776712/S148_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776712/S148_a_16S_R2.fastq.gz	1219246	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776712	S148_a_16S	CICRA	
ERR1776720	SAMEA39909418	ERX1841713	PRJEB18780	1879010	Bacillota bacterium	2022	241647;271233	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776720/ERR1776720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776720/ERR1776720_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776720/S14_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776720/S14_c_16S_R2.fastq.gz	626446	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776720	S14_c_16S	CICRA	
ERR1776125	SAMEA40210168	ERX1841118	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776125/S154_a_WGS.fasta.gz			S154_a_WGS	CICRA	
ERR1776723	SAMEA40201168	ERX1841716	PRJEB18780	1879010	Bacillota bacterium	16982	1879405;2449239	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776723/ERR1776723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776723/ERR1776723_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776723/S150_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776723/S150_c_16S_R2.fastq.gz	5164879	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776723	S150_c_16S	CICRA	
ERR1776168	SAMEA39996418	ERX1841161	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776168/S54_a_WGS.fasta.gz			S54_a_WGS	CICRA	
ERR1776724	SAMEA40201918	ERX1841717	PRJEB18780	1879010	Bacillota bacterium	9094	991382;1218696	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776724/ERR1776724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776724/ERR1776724_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776724/S151_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776724/S151_a_16S_R2.fastq.gz	2872246	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776724	S151_a_16S	CICRA	
ERR1776725	SAMEA40203418	ERX1841718	PRJEB18780	1879010	Bacillota bacterium	18208	1858410;2283450	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776725/ERR1776725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776725/ERR1776725_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776725/S151_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776725/S151_b_16S_R2.fastq.gz	5209780	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776725	S151_b_16S	CICRA	
ERR1776133	SAMEA40225918	ERX1841126	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776133/S161_a_WGS.fasta.gz			S161_a_WGS	CICRA	
ERR1776726	SAMEA40204168	ERX1841719	PRJEB18780	1879010	Bacillota bacterium	16924	1865199;2414824	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776726/ERR1776726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776726/ERR1776726_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776726/S151_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776726/S151_c_16S_R2.fastq.gz	5108807	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776726	S151_c_16S	CICRA	
ERR1776171	SAMEA40003168	ERX1841164	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776171/S57_a_WGS.fasta.gz			S57_a_WGS	CICRA	
ERR1776728	SAMEA40206418	ERX1841721	PRJEB18780	1879010	Bacillota bacterium	76229	7374403;9159619	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776728/ERR1776728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776728/ERR1776728_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776728/S152_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776728/S152_b_16S_R2.fastq.gz	21465320	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776728	S152_b_16S	CICRA	
ERR1776136	SAMEA40233418	ERX1841129	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776136/S164_a_WGS.fasta.gz			S164_a_WGS	CICRA	
ERR1776734	SAMEA40213168	ERX1841727	PRJEB18780	1879010	Bacillota bacterium	28319	3047150;3622237	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776734/ERR1776734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776734/ERR1776734_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776734/S155_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776734/S155_b_16S_R2.fastq.gz	8124453	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776734	S155_b_16S	CICRA	
ERR1776177	SAMEA40015168	ERX1841170	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776177/S62_a_WGS.fasta.gz			S62_a_WGS	CICRA	
ERR1776738	SAMEA40217668	ERX1841731	PRJEB18780	1879010	Bacillota bacterium	55545	6040687;7234588	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776738/ERR1776738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776738/ERR1776738_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776738/S157_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776738/S157_b_16S_R2.fastq.gz	16063023	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776738	S157_b_16S	CICRA	
ERR1776741	SAMEA40220668	ERX1841734	PRJEB18780	1879010	Bacillota bacterium	45325	5408317;6926744	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776741/ERR1776741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776741/ERR1776741_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776741/S159_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776741/S159_a_16S_R2.fastq.gz	14485055	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776741	S159_a_16S	CICRA	
ERR1776138	SAMEA40239418	ERX1841131	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776138/S166_a_WGS.fasta.gz			S166_a_WGS	CICRA	
ERR1776748	SAMEA40226668	ERX1841741	PRJEB18780	1879010	Bacillota bacterium	42483	4595310;5566732	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776748/ERR1776748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776748/ERR1776748_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776748/S161_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776748/S161_b_16S_R2.fastq.gz	12173604	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776748	S161_b_16S	CICRA	
ERR1776180	SAMEA40024168	ERX1841173	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776180/S65_a_WGS.fasta.gz			S65_a_WGS	CICRA	
ERR1776757	SAMEA40235668	ERX1841750	PRJEB18780	1879010	Bacillota bacterium	7999	986583;1250087	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776757/ERR1776757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776757/ERR1776757_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776757/S165_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776757/S165_a_16S_R2.fastq.gz	2630064	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776757	S165_a_16S	CICRA	
ERR1776139	SAMEA40242418	ERX1841132	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776139/S167_a_WGS.fasta.gz			S167_a_WGS	CICRA	
ERR1776758	SAMEA40237168	ERX1841751	PRJEB18780	1879010	Bacillota bacterium	15369	1748484;2138509	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776758/ERR1776758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776758/ERR1776758_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776758/S165_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776758/S165_b_16S_R2.fastq.gz	4489526	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776758	S165_b_16S	CICRA	
ERR1776759	SAMEA40237918	ERX1841752	PRJEB18780	1879010	Bacillota bacterium	18116	2384833;2688293	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776759/ERR1776759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776759/ERR1776759_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776759/S165_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776759/S165_c_16S_R2.fastq.gz	5403230	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776759	S165_c_16S	CICRA	
ERR1776183	SAMEA40030918	ERX1841176	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776183/S68_a_WGS.fasta.gz			S68_a_WGS	CICRA	
ERR1776760	SAMEA40238668	ERX1841753	PRJEB18780	1879010	Bacillota bacterium	5717	735786;888115	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776760/ERR1776760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776760/ERR1776760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776760/S166_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776760/S166_a_16S_R2.fastq.gz	1911158	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776760	S166_a_16S	CICRA	
ERR1776140	SAMEA39913168	ERX1841133	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776140/S16_a_WGS.fasta.gz			S16_a_WGS	CICRA	
ERR1776762	SAMEA40240918	ERX1841755	PRJEB18780	1879010	Bacillota bacterium	19638	2570300;2942830	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776762/ERR1776762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776762/ERR1776762_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776762/S166_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776762/S166_c_16S_R2.fastq.gz	5893907	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776762	S166_c_16S	CICRA	
